0.619959,0.040001,0.040001,0.020001,0.000001,0.000001,0.040001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.040001,0.020001,0.020001,0.020001,0.020001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.040001,0.599959,0.040001,0.000001,0.020001,0.000001,0.020001,0.040001,0.020001,0.000001,0.000001,0.020001,0.000001,0.000001,0.000001,0.020001,0.020001,0.040001,0.020001,0.040001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.040001,0.040001,0.619959,0.000001,0.000001,0.020001,0.020001,0.020001,0.040001,0.000001,0.000001,0.000001,0.000001,0.020001,0.000001,0.020001,0.020001,0.020001,0.020001,0.020001,0.020001,0.020001,0.040001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.020001,0.000001,0.000001,0.659959,0.040001,0.040001,0.040001,0.020001,0.020001,0.040001,0.020001,0.020001,0.020001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.000001,0.020001,0.000001,0.040001,0.639959,0.040001,0.020001,0.040001,0.020001,0.020001,0.020001,0.040001,0.020001,0.020001,0.020001,0.000001,0.000001,0.020001,0.000001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.000001,0.000001,0.020001,0.040001,0.040001,0.659959,0.020001,0.020001,0.040001,0.020001,0.020001,0.020001,0.020001,0.040001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.040001,0.020001,0.020001,0.040001,0.020001,0.020001,0.559959,0.040001,0.040001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.040001,0.020001,0.020001,0.020001,0.020001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.020001,0.040001,0.020001,0.020001,0.040001,0.020001,0.040001,0.539959,0.040001,0.000001,0.000001,0.020001,0.000001,0.000001,0.000001,0.020001,0.020001,0.040001,0.020001,0.040001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.020001,0.020001,0.040001,0.020001,0.020001,0.040001,0.040001,0.040001,0.559959,0.000001,0.000001,0.000001,0.000001,0.020001,0.000001,0.020001,0.020001,0.020001,0.020001,0.020001,0.020001,0.020001,0.040001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.020001,0.000001,0.000001,0.040001,0.020001,0.020001,0.020001,0.000001,0.000001,0.579959,0.040001,0.040001,0.040001,0.040001,0.040001,0.040001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.000001,0.000001,0.000001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.040001,0.639959,0.040001,0.040001,0.040001,0.040001,0.020001,0.040001,0.020001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.000001,0.020001,0.000001,0.020001,0.040001,0.020001,0.000001,0.020001,0.000001,0.040001,0.040001,0.559959,0.040001,0.040001,0.040001,0.020001,0.020001,0.040001,0.020001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.000001,0.000001,0.000001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.040001,0.040001,0.040001,0.619959,0.040001,0.040001,0.020001,0.020001,0.020001,0.040001,0.000001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.000001,0.000001,0.020001,0.020001,0.020001,0.040001,0.000001,0.000001,0.020001,0.040001,0.040001,0.040001,0.040001,0.579959,0.040001,0.020001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.000001,0.000001,0.000001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.040001,0.040001,0.040001,0.040001,0.040001,0.659959,0.020001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.040001,0.020001,0.020001,0.020001,0.000001,0.000001,0.040001,0.020001,0.020001,0.040001,0.020001,0.020001,0.020001,0.020001,0.020001,0.479959,0.040001,0.040001,0.040001,0.020001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.020001,0.020001,0.020001,0.020001,0.040001,0.020001,0.020001,0.020001,0.020001,0.040001,0.539959,0.040001,0.040001,0.020001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.020001,0.040001,0.020001,0.000001,0.020001,0.000001,0.020001,0.040001,0.020001,0.020001,0.020001,0.040001,0.020001,0.020001,0.020001,0.040001,0.040001,0.459959,0.040001,0.040001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.020001,0.020001,0.020001,0.020001,0.020001,0.020001,0.040001,0.020001,0.020001,0.040001,0.040001,0.040001,0.519959,0.020001,0.040001,0.020001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.020001,0.040001,0.020001,0.000001,0.020001,0.000001,0.020001,0.040001,0.020001,0.000001,0.000001,0.020001,0.000001,0.000001,0.000001,0.020001,0.020001,0.040001,0.020001,0.579959,0.040001,0.040001,0.040001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.020001,0.000001,0.000001,0.020001,0.020001,0.020001,0.040001,0.040001,0.639959,0.040001,0.040001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.020001,0.020001,0.020001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.020001,0.020001,0.020001,0.020001,0.040001,0.040001,0.679959,0.040001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.020001,0.020001,0.040001,0.000001,0.000001,0.020001,0.020001,0.020001,0.040001,0.000001,0.000001,0.000001,0.000001,0.020001,0.000001,0.020001,0.020001,0.020001,0.020001,0.040001,0.040001,0.040001,0.599959,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.659959,0.030001,0.030001,0.020001,0.030001,0.030001,0.010001,0.030001,0.010001,0.020001,0.010001,0.010001,0.010001,0.020001,0.020001,0.020001,0.020001,0.000001,0.020001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.030001,0.649959,0.030001,0.020001,0.030001,0.030001,0.010001,0.020001,0.010001,0.030001,0.020001,0.010001,0.010001,0.020001,0.010001,0.020001,0.010001,0.010001,0.030001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.030001,0.030001,0.679959,0.020001,0.030001,0.030001,0.010001,0.020001,0.020001,0.020001,0.010001,0.010001,0.010001,0.020001,0.010001,0.020001,0.010001,0.000001,0.020001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.020001,0.020001,0.020001,0.729959,0.020001,0.020001,0.010001,0.020001,0.010001,0.020001,0.010001,0.010001,0.020001,0.020001,0.010001,0.010001,0.010001,0.000001,0.020001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.030001,0.030001,0.030001,0.020001,0.669959,0.030001,0.020001,0.020001,0.010001,0.020001,0.010001,0.020001,0.010001,0.020001,0.010001,0.020001,0.010001,0.000001,0.020001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.030001,0.030001,0.030001,0.020001,0.030001,0.679959,0.010001,0.020001,0.010001,0.020001,0.010001,0.010001,0.010001,0.020001,0.010001,0.030001,0.010001,0.000001,0.020001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.010001,0.010001,0.010001,0.010001,0.020001,0.010001,0.749959,0.010001,0.020001,0.020001,0.020001,0.030001,0.020001,0.020001,0.020001,0.000001,0.000001,0.010001,0.010001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.030001,0.020001,0.020001,0.020001,0.020001,0.020001,0.010001,0.639959,0.020001,0.020001,0.020001,0.020001,0.010001,0.020001,0.030001,0.010001,0.030001,0.010001,0.030001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.010001,0.010001,0.020001,0.010001,0.010001,0.010001,0.020001,0.020001,0.709959,0.010001,0.030001,0.030001,0.020001,0.010001,0.030001,0.000001,0.010001,0.020001,0.020001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.020001,0.030001,0.020001,0.020001,0.020001,0.020001,0.020001,0.020001,0.010001,0.679959,0.020001,0.010001,0.010001,0.030001,0.010001,0.010001,0.010001,0.010001,0.030001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.010001,0.020001,0.010001,0.010001,0.010001,0.010001,0.020001,0.020001,0.030001,0.020001,0.679959,0.030001,0.020001,0.010001,0.030001,0.000001,0.010001,0.030001,0.030001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.010001,0.010001,0.010001,0.010001,0.020001,0.010001,0.030001,0.020001,0.030001,0.010001,0.030001,0.699959,0.020001,0.010001,0.030001,0.000001,0.010001,0.020001,0.020001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.010001,0.010001,0.010001,0.020001,0.010001,0.010001,0.020001,0.010001,0.020001,0.010001,0.020001,0.020001,0.779959,0.010001,0.020001,0.000001,0.000001,0.010001,0.010001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.020001,0.020001,0.020001,0.020001,0.020001,0.020001,0.020001,0.020001,0.010001,0.030001,0.010001,0.010001,0.010001,0.719959,0.010001,0.010001,0.010001,0.000001,0.020001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.020001,0.010001,0.010001,0.010001,0.010001,0.010001,0.020001,0.030001,0.030001,0.010001,0.030001,0.030001,0.020001,0.010001,0.689959,0.000001,0.020001,0.020001,0.020001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.020001,0.020001,0.020001,0.010001,0.020001,0.030001,0.000001,0.010001,0.000001,0.010001,0.000001,0.000001,0.000001,0.010001,0.000001,#VALEUR!,0.020001,0.010001,0.010001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.020001,0.010001,0.010001,0.010001,0.010001,0.010001,0.000001,0.030001,0.010001,0.010001,0.010001,0.010001,0.000001,0.010001,0.020001,0.020001,0.769959,0.020001,0.020001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.010001,0.000001,0.000001,0.000001,0.000001,0.010001,0.010001,0.020001,0.010001,0.030001,0.020001,0.010001,0.000001,0.020001,0.010001,0.020001,0.809959,0.020001,0,0
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.020001,0.030001,0.020001,0.020001,0.020001,0.020001,0.010001,0.030001,0.020001,0.030001,0.030001,0.020001,0.010001,0.020001,0.020001,0.010001,0.020001,0.020001,0.629959,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
